Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
38,249341960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249385589,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249421958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249461959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249501960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249541960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249581959,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
38,249621960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249661960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249701960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249741960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249781961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249821960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249861958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249901959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249941960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,249981958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250021960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250061960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250101961,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
38,250141961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250181960,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
38,250221962,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
38,250261960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250301959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250341960,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
38,250381961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250421960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250461959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250501959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250541960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250581960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250621958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250661960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250701961,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
38,250741959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250781961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250821959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
38,250861960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253341959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253381960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253421961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
39,253461959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253501961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253541959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253581958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253621959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253661959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253701959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253741959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253781958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253821961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253861960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253901960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,253941960,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
39,253981962,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
39,254021960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254061959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254101961,-11.9648,4.6323,0.1250,46.88,0.00,0.00,Pull
39,254141961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254181960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254221959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254261959,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
39,254301959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254341960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254381960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254421959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254461959,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
39,254501959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254541960,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
39,254581961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
39,254621960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254661959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254701959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254741960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254781961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
39,254821961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254861960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254901959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,254941960,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
39,254981961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,255021962,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
39,255061960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,255101960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,255141959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,255181959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,255221959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,255261959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
39,255301959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257141959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257181960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257221961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257261960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257301959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257341960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257381960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257421959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257461959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257501960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257541959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257581960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257621959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257661960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257701960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257741960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257781961,-11.9458,11.6323,0.1250,46.88,0.00,0.00,Pull
40,257821960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257861961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257901960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257941959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,257981960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258021960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258061959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258101960,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
40,258141959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258181961,4.0674,12.3823,0.1250,46.88,0.00,0.00,Pull
40,258221962,12.0186,12.5073,0.1250,46.88,0.00,0.00,Pull
40,258263716,-1.1074,-0.1201,1.1929,-127.69,130.86,2.99,Pull
40,258301961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258341959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258381961,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
40,258421959,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
40,258461960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258501958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258541958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258581961,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
40,258621959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258661960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258701960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258741959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258781959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258821958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258861961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
40,258901960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258941960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,258981961,4.0933,13.8823,0.1250,46.88,0.00,0.00,Pull
40,259021959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,259061960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
40,259101960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261341959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261381960,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
41,261421959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261461959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261501961,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
41,261541959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261581960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261621959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261661960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261701959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261741959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261781959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261821960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261861961,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
41,261901959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261941959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,261981959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262021959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262061960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262101958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262141959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262181960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262221960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262261960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262301961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
41,262341960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262381961,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
41,262421961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262461959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262503715,-0.6987,-0.0327,0.6543,-56.95,-200.20,-29.17,Pull
41,262543716,-1.0933,0.0601,0.0107,-74.52,-34.67,-29.60,Pull
41,262581960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262621959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262661960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262701958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262741959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262781958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262821958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262861959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262901959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,262941961,-3.9790,-10.4927,0.1250,46.88,0.00,0.00,Pull
41,262981960,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
41,263023716,-0.6270,0.0811,0.3931,39.55,10.80,-13.49,Pull
41,263061961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,263101960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,263141960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,263181958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,263221960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,263261961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
41,263301959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,265621960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
