Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
6,69873714,0.0049,0.5645,0.9365,30.70,-5.62,-5.49,Stationary
6,69933713,0.0239,0.5278,0.8955,-22.89,-0.85,-4.39,Stationary
6,69993713,0.0312,0.4180,0.8755,-74.58,9.22,-4.46,Stationary
6,70053713,0.1655,0.3320,1.0605,-104.86,-2.99,2.44,Stationary
6,70113715,0.2344,0.1523,1.3667,-97.05,-5.43,6.77,Stationary
6,70173712,0.0742,0.0664,1.5117,-54.87,1.16,6.41,Stationary
6,70233712,0.0840,0.1309,1.2690,10.38,-11.96,8.12,Stationary
6,70293714,0.0781,0.3218,1.0894,53.41,-32.23,15.81,Stationary
6,70353713,0.1455,0.2441,0.9404,64.33,25.63,8.12,Stationary
6,70413714,-0.0034,0.1152,0.6255,74.34,27.04,-5.49,Stationary
6,70473714,-0.0449,0.4375,0.4414,33.75,25.94,-13.43,Stationary
6,70533714,0.0425,0.4683,0.6084,-34.97,-16.17,-13.24,Stationary
6,70593714,0.1035,0.3853,0.9941,-72.81,-53.77,-12.82,Stationary
6,70653714,0.0771,0.2690,1.3848,-52.73,-41.02,-21.73,Stationary
6,70713714,-0.0239,0.2812,1.4644,-0.98,-11.35,-30.94,Stationary
6,70773714,-0.0215,0.3511,1.0850,34.12,-10.93,-20.20,Stationary
6,70833712,-0.0625,0.4048,0.9243,25.76,-9.89,-6.41,Stationary
6,70893713,-0.0669,0.3599,0.9287,-1.16,1.53,-1.77,Stationary
6,70953714,-0.0103,0.2007,1.0483,-14.28,16.78,-6.35,Stationary
6,71013715,-0.0488,0.3330,1.0264,-9.28,-5.43,2.08,Stationary
6,71073714,-0.0942,0.3276,1.0088,-13.18,-5.13,8.30,Stationary
6,71133714,-0.0615,0.3467,1.0254,-22.83,-9.58,7.87,Stationary
6,71193714,-0.0122,0.3086,1.0806,-31.80,7.63,7.02,Stationary
7,72813713,-0.0708,-0.1021,1.0298,-2.87,-13.06,17.15,Stationary
