Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type,Recording Key,Relative Timestamp,Acceleration Magnitude,Gyroscope Magnitude,Dynamic Acceleration
34,8045174328,0.8835,0.0556,0.4648,0.91,-4.69,0.0,Drive,Drive_34,1510922,0.9998513139462286,4.777467948610435,0.00014868605377138522
34,8045214328,0.8608,0.0688,0.4546,0.63,-7.28,-1.05,Drive,Drive_34,1550922,0.9758950968213745,7.382262525811447,0.02410490317862546
34,8045254334,0.8403,0.0329,0.4509,6.23,-7.56,1.68,Drive,Drive_34,1590928,0.954199827080261,9.93926053587489,0.045800172919739035
34,8045294328,0.8616,0.0366,0.4429,6.37,-6.65,5.32,Drive,Drive_34,1630922,0.9694609481562422,10.634933004020288,0.030539051843757825
34,8045334327,0.8667,0.0403,0.4407,8.12,-6.65,7.77,Drive,Drive_34,1670921,0.9731441157403152,13.058705908320317,0.02685588425968477
34,8045374326,0.8674,0.0285,0.4436,2.45,-7.84,6.16,Drive,Drive_34,1710920,0.9746671072730422,10.267117414347611,0.025332892726957823
34,8045414328,0.8403,0.0322,0.4546,5.95,-8.68,4.06,Drive,Drive_34,1750922,0.9559299608234906,11.27956116167646,0.044070039176509423
34,8045454327,0.8323,0.0681,0.4509,6.58,-7.84,2.24,Drive,Drive_34,1790921,0.9490372542740354,10.477576055557888,0.0509627457259646
34,8045494328,0.8191,0.0373,0.4582,5.74,-5.53,1.75,Drive,Drive_34,1830922,0.9392887415486252,8.16033087564469,0.06071125845137482
34,8045534327,0.8294,0.0417,0.4429,-1.54,-1.54,0.35,Drive,Drive_34,1870921,0.9411714296556181,2.205833175922422,0.058828570344381936
34,8045574331,0.844,0.09,0.4297,-6.16,0.91,-0.84,Drive,Drive_34,1910925,0.9513559218294696,6.283255525601358,0.0486440781705304
34,8045614329,0.8469,0.0344,0.456,5.25,0.77,0.56,Drive,Drive_34,1950923,0.9624754386476572,5.3356349200446616,0.03752456135234283
35,8052827394,-0.0695,-0.06,1.341,32.34,-63.77,6.16,Drive,Drive_35,0,1.3441395946850163,71.76652492631925,0.3441395946850163
35,8052860174,-0.164,-0.0388,1.4047,42.35,-83.86,7.49,Drive,Drive_35,32780,1.4147733139976877,94.24501153907298,0.4147733139976877
35,8052900170,-0.232,-0.1603,1.5013,50.4,-110.74,7.0,Drive,Drive_35,72776,1.5275541823450978,121.87086444265503,0.5275541823450978
35,8052940167,-0.2247,-0.1706,1.5291,44.94,-144.9,2.87,Drive,Drive_35,112773,1.5549087625966997,151.736121276379,0.5549087625966997
35,8052980183,-0.3038,-0.0447,1.4933,44.59,-176.4,-3.78,Drive,Drive_35,152789,1.5245449878570327,181.98768227547708,0.5245449878570327
35,8053020169,-0.2386,-0.1252,1.2993,31.01,-204.26,-12.67,Drive,Drive_35,192775,1.3269459258010476,206.98863881865591,0.32694592580104764
35,8053060168,-0.1889,0.0146,1.0402,29.26,-220.22,-14.21,Drive,Drive_35,232774,1.057313770836264,222.60934414350174,0.0573137708362641
35,8053100196,-0.0856,-0.0037,0.7906,59.08,-219.52,-17.08,Drive,Drive_35,272802,0.7952291556526332,227.97193511482945,0.2047708443473668
35,8053140179,-0.0337,-0.0373,0.6105,65.73,-202.86,-26.46,Drive,Drive_35,312785,0.6125661025554712,214.87844028659555,0.38743389744452883
35,8053180170,-0.0176,-0.0644,0.5014,91.7,-166.88,-36.75,Drive,Drive_35,352776,0.5058251476547997,193.92881915795806,0.4941748523452003
35,8053220168,0.0139,-0.3719,0.4275,19.74,-121.8,-56.49,Drive,Drive_35,392774,0.5667972035922548,135.70566568865132,0.43320279640774517
35,8053260174,0.5095,0.2884,0.5461,-31.15,-58.38,-77.63,Drive,Drive_35,432780,0.8006185233930078,102.00472440039236,0.19938147660699224
35,8053300170,0.7562,0.0593,0.5702,-25.62,15.68,-107.87,Drive,Drive_35,472776,0.9489378114502551,111.9740313644195,0.05106218854974487
35,8053340168,0.5819,0.0468,0.5614,-8.96,101.08,-117.95,Drive,Drive_35,512774,0.8099183971240559,155.59450665110256,0.1900816028759441
35,8053380171,0.2277,0.2664,0.3536,19.74,205.31,-112.07,Drive,Drive_35,552777,0.4978445640960641,234.73719049183492,0.502155435903936
35,8053420166,0.0337,0.0307,0.3162,75.46,341.25,-67.69,Drive,Drive_35,592772,0.319469278648198,355.9883568320739,0.6805307213518019
35,8053460166,0.1369,0.0278,0.7386,96.74,447.65,-4.55,Drive,Drive_35,632772,0.7516943594307464,458.0063892567439,0.24830564056925364
35,8053500170,0.6793,-0.0849,1.5928,-4.2,487.55,25.97,Drive,Drive_35,672776,1.733686344181092,488.2592379054389,0.7336863441810919
35,8053540166,0.9823,0.1676,2.499,-31.29,444.15,17.71,Drive,Drive_35,712772,2.690353889361026,445.6028845283656,1.6903538893610262
35,8053580170,0.683,0.1047,3.2838,-17.43,354.2,1.05,Drive,Drive_35,752776,3.355710584958125,354.6301557961477,2.355710584958125
35,8053620173,-0.0278,0.213,3.0122,21.56,248.22,-11.83,Drive,Drive_35,792779,3.0198494465784216,249.43526394637948,2.0198494465784216
35,8053660168,-0.3382,0.1427,2.2956,41.51,153.86,1.05,Drive,Drive_35,832774,2.3247627599391727,159.3646202894482,1.3247627599391727
35,8053700167,-0.5139,-0.1684,1.7978,83.09,73.71,26.46,Drive,Drive_35,872773,1.877374925261334,114.18075056680964,0.8773749252613341
35,8053740168,-0.3462,-0.0132,1.3747,22.54,25.2,21.0,Drive,Drive_35,912774,1.4176842984247233,39.800648235927014,0.4176842984247233
35,8053780166,-0.0739,-0.0227,1.0555,4.97,13.93,2.03,Drive,Drive_35,952772,1.0583273359410124,14.928720641769676,0.05832733594101236
35,8053820168,0.2342,0.2203,0.7474,-3.57,6.44,-5.74,Drive,Drive_35,992774,0.8136267510351414,9.336278701924016,0.18637324896485863
35,8053860169,0.5131,0.1537,0.8111,14.63,-1.61,-2.94,Drive,Drive_35,1032775,0.9719971759218233,15.009083916082288,0.02800282407817667
35,8053900166,0.642,0.1427,0.8528,1.47,-3.85,-8.75,Drive,Drive_35,1072772,1.0769378487173715,9.671912944190513,0.07693784871737153
35,8053940166,0.6815,0.164,0.7532,-7.84,-2.8,-11.34,Drive,Drive_35,1112772,1.028906453473784,14.067736136280066,0.028906453473783955
35,8053980185,0.702,0.0864,0.6969,-7.77,-3.64,-7.07,Drive,Drive_35,1152791,0.9929443942134927,11.117886489796522,0.007055605786507324
35,8054020170,0.6712,0.0644,0.6903,-0.42,-2.52,0.42,Drive,Drive_35,1192776,0.9649719633232875,2.5890538812469703,0.035028036676712504
35,8054060173,0.6544,-0.0015,0.7049,-3.29,2.52,4.76,Drive,Drive_35,1232779,0.9618345075947317,6.31126770150023,0.03816549240526834
35,8054100169,0.6647,0.0285,0.7027,-2.24,7.84,7.07,Drive,Drive_35,1272775,0.9676908752282415,10.79203873232486,0.03230912477175851
35,8054140167,0.672,0.0132,0.7554,0.21,6.09,6.65,Drive,Drive_35,1312773,1.011131742158261,9.019684029942512,0.011131742158261071
35,8054180169,0.6742,0.0366,0.8037,3.5,1.54,1.47,Drive,Drive_35,1352775,1.0496756117963302,4.0966449687518685,0.04967561179633018
35,8054220168,0.6705,0.0403,0.781,-0.21,-3.43,-1.82,Drive,Drive_35,1392774,1.0301239439989733,3.888624435452722,0.030123943998973335
35,8054260185,0.6442,0.0666,0.7108,-6.09,-4.41,-3.43,Drive,Drive_35,1432791,0.9615954658794934,8.264447954945327,0.038404534120506595
35,8054300169,0.6317,0.0359,0.6932,4.83,-3.43,0.42,Drive,Drive_35,1472775,0.9385413896041027,5.938871946758913,0.061458610395897284
35,8054340185,0.6778,0.0739,0.6793,4.48,-2.66,3.29,Drive,Drive_35,1512791,0.9624565133033284,6.161988315470908,0.037543486696671624
35,8054380168,0.6852,0.022,0.6712,10.01,-2.59,5.88,Drive,Drive_35,1552774,0.9594229932620961,11.894645854332948,0.040577006737903876
35,8054420170,0.6925,0.0381,0.7196,8.05,-4.27,7.77,Drive,Drive_35,1592776,0.999415839378184,11.975320455002446,0.0005841606218159878
35,8054460166,0.6573,0.0256,0.7188,4.62,-2.8,5.39,Drive,Drive_35,1632772,0.9743572702043127,7.6312842955822315,0.02564272979568727
35,8054500166,0.6573,0.0732,0.6881,-0.7,-1.12,3.57,Drive,Drive_35,1672772,0.9544019802997058,3.8064813148103065,0.0455980197002942
35,8054540170,0.661,0.0425,0.6669,8.61,-0.07,3.01,Drive,Drive_35,1712776,0.9399376894241449,9.121244432641854,0.060062310575855093
35,8054580165,0.6822,0.0505,0.6749,5.32,1.4,0.56,Drive,Drive_35,1752771,0.9609563465631517,5.52955694427682,0.03904365343684835
35,8054620168,0.6705,0.0344,0.6705,3.36,2.52,-1.61,Drive,Drive_35,1792774,0.9488539719050556,4.498010671396857,0.051146028094944396
35,8054660174,0.6683,0.0454,0.6617,0.56,3.36,-2.38,Drive,Drive_35,1832780,0.9415587820205386,4.155430182303633,0.058441217979461446
35,8054700166,0.6764,0.0666,0.661,1.19,3.71,-2.52,Drive,Drive_35,1872772,0.9480894050668429,4.640107757369434,0.051910594933157084
35,8054740165,0.6734,0.0264,0.6654,4.97,3.78,-3.08,Drive,Drive_35,1912771,0.947059491267576,6.962449281682417,0.05294050873242395
35,8054780167,0.6764,0.052,0.6654,-0.35,4.76,-4.69,Drive,Drive_35,1952773,0.9502516087857994,6.691502073525794,0.049748391214200605
36,8060655407,-0.1559,0.0578,1.0446,53.9,-9.38,21.28,Drive,Drive_36,0,1.0577498806428671,58.702919859236985,0.057749880642867124
36,8060688884,-0.0922,-0.0586,1.0738,23.45,-16.03,21.0,Drive,Drive_36,33477,1.0793429668089751,35.32511004936856,0.07934296680897512
36,8060728869,-0.1157,-0.0022,1.0973,15.33,-20.65,18.27,Drive,Drive_36,73462,1.103385073308498,31.547175784846413,0.103385073308498
36,8060768869,-0.1186,-0.0461,1.068,-1.68,-24.92,14.49,Drive,Drive_36,113462,1.0755534249864114,28.87540302749037,0.07555342498641138
36,8060808884,-0.1523,0.071,1.0768,0.91,-28.35,11.48,Drive,Drive_36,153477,1.0898323403166195,30.599689540908745,0.08983234031661946
36,8060848877,-0.2342,-0.011,1.1961,39.34,-33.81,10.57,Drive,Drive_36,193470,1.2188625230106962,52.93842271923108,0.2188625230106962
36,8060888869,-0.3492,-0.1281,1.412,27.16,-45.71,1.82,Drive,Drive_36,233462,1.460169253888055,53.20133550955276,0.4601692538880551
36,8060928871,-0.3667,-0.0966,1.5716,21.91,-76.72,-4.83,Drive,Drive_36,273464,1.6167025112864768,79.93331845982625,0.6167025112864768
36,8060968888,-0.3953,-0.022,1.6346,5.25,-124.32,-11.76,Drive,Drive_36,313481,1.6818630295003216,124.98528913436172,0.6818630295003216
36,8061008905,-0.4473,0.0615,1.6426,5.39,-170.24,-15.96,Drive,Drive_36,353498,1.7035240826005367,171.07142163435716,0.7035240826005367
36,8061048872,-0.3953,0.1508,1.4838,-18.41,-207.2,-18.27,Drive,Drive_36,393465,1.5429404298287086,208.8170515068154,0.5429404298287086
36,8061088870,-0.4063,0.1603,1.3198,-29.96,-225.54,-11.55,Drive,Drive_36,433463,1.390197043587707,227.81416922570904,0.3901970435877069
36,8061128870,-0.3228,0.0593,1.1661,-43.96,-228.27,0.07,Drive,Drive_36,473463,1.2114064305591248,232.46436156968232,0.21140643055912478
36,8061168868,-0.1574,0.0549,0.9406,-61.53,-218.82,16.8,Drive,Drive_36,513461,0.9552576249368544,227.92624530755558,0.0447423750631456
36,8061208868,0.0044,-0.0498,0.7379,-71.61,-196.7,32.9,Drive,Drive_36,553461,0.7395916508452486,211.8992498806921,0.2604083491547514
36,8061248871,0.2298,-0.049,0.5446,-96.25,-153.44,40.18,Drive,Drive_36,593464,0.5931257876707098,185.5325537473141,0.4068742123292902
36,8061288867,0.4414,-0.0029,0.3653,-141.54,-92.82,29.05,Drive,Drive_36,633460,0.5729628783786956,171.7353385299601,0.42703712162130436
36,8061328867,0.5322,0.2313,0.1984,-118.16,-19.95,1.75,Drive,Drive_36,673460,0.6132691823335003,119.84511087232553,0.38673081766649975
36,8061368868,0.4839,0.1398,0.0915,-30.45,52.99,-29.68,Drive,Drive_36,713461,0.5119331010981806,67.9414821740003,0.4880668989018194
36,8061408869,0.2716,-0.019,0.3521,92.68,145.74,-40.95,Drive,Drive_36,753462,0.4450864747439536,177.50107746151855,0.5549135252560464
36,8061448867,0.3506,-0.4597,0.5724,-10.08,216.86,-53.83,Drive,Drive_36,793460,0.8135638942332679,223.66835918385954,0.18643610576673209
36,8061488869,0.3924,-0.1793,0.6383,-12.25,296.24,-68.18,Drive,Drive_36,833462,0.7704240001453745,304.2313470042165,0.2295759998546255
36,8061528867,0.7122,-0.2174,0.691,41.09,373.66,-63.56,Drive,Drive_36,873460,1.0158605219221781,381.24802596210253,0.015860521922178128
36,8061568871,1.0175,-0.2723,1.1895,36.68,430.78,-47.67,Drive,Drive_36,913464,1.5888246567824909,434.9589172554116,0.5888246567824909
36,8061608870,0.8447,-0.2211,1.7634,82.6,459.41,-23.03,Drive,Drive_36,953463,1.9677354649444116,467.3442938562533,0.9677354649444116
36,8061648867,0.8557,-0.06,2.4237,53.9,459.06,-2.03,Drive,Drive_36,993460,2.5710200660438263,462.2179296608906,1.5710200660438263
36,8061688869,0.6595,-0.0703,3.1461,-18.69,420.49,-23.17,Drive,Drive_36,1033462,3.21524922051153,421.54241198247183,2.21524922051153
36,8061728893,0.9106,0.3572,2.8672,-78.12,323.47,-62.16,Drive,Drive_36,1073486,3.0294587041252106,338.52539180983166,2.0294587041252106
36,8061768871,0.8257,0.814,2.2765,-12.67,190.19,-63.7,Drive,Drive_36,1113464,2.5547658875129833,200.97376694484282,1.5547658875129833
36,8061808871,0.3133,0.4092,1.9164,84.84,96.81,-19.11,Drive,Drive_36,1153464,1.9844874627973845,130.1352903712133,0.9844874627973845
36,8061848867,0.2679,0.3455,1.4091,57.4,36.82,20.23,Drive,Drive_36,1193460,1.4753655377566606,71.13174607726145,0.47536553775666057
36,8061888871,0.3601,0.2474,1.2246,49.7,7.77,47.11,Drive,Drive_36,1233464,1.3002014959228434,68.91890161632004,0.3002014959228434
36,8061928868,0.5212,0.2167,0.9721,27.02,-7.7,49.84,Drive,Drive_36,1273461,1.1240937416425731,57.213599781870045,0.12409374164257314
36,8061968890,0.6881,0.213,0.7854,17.43,-18.27,37.87,Drive,Drive_36,1313483,1.065694032074873,45.51631246047948,0.0656940320748729
36,8062008900,0.7642,0.1874,0.6866,2.73,-25.06,18.83,Drive,Drive_36,1353493,1.0442892128141514,31.464669075011734,0.044289212814151435
36,8062048872,0.7869,0.1771,0.5607,12.46,-27.23,7.21,Drive,Drive_36,1393465,0.9823240351330105,30.801113616231476,0.017675964866989524
36,8062088871,0.8308,0.1405,0.5161,16.17,-26.11,-0.21,Drive,Drive_36,1433464,0.9880931636237547,30.712295583365304,0.011906836376245344
36,8062128870,0.8154,0.1237,0.4787,16.8,-20.72,-5.53,Drive,Drive_36,1473463,0.9535892931445906,27.24223375569632,0.04641070685540938
36,8062168866,0.8455,0.1479,0.4699,6.79,-13.65,-9.52,Drive,Drive_36,1513459,0.9785451803570442,17.973786468076224,0.021454819642955814
36,8062208869,0.8586,0.1017,0.478,-0.14,-7.98,-11.2,Drive,Drive_36,1553462,0.9879376751597239,13.75281789307195,0.01206232484027614
36,8062248870,0.866,0.1369,0.4904,-4.2,-4.62,-10.01,Drive,Drive_36,1593463,1.0045843767449303,11.797648070696125,0.004584376744930285
36,8062288867,0.8696,0.101,0.5109,-4.55,-2.17,-8.26,Drive,Drive_36,1633460,1.0136192431085749,9.676724652484435,0.013619243108574874
36,8062328867,0.8579,0.0754,0.4912,-2.38,-0.98,-7.42,Drive,Drive_36,1673460,0.9914408756955707,7.853737963543219,0.008559124304429289
36,8062368884,0.8359,0.0403,0.5029,0.0,-0.7,-5.46,Drive,Drive_36,1713477,0.9763510178209475,5.5046889103745,0.023648982179052536
36,8062408869,0.8359,0.1017,0.5314,-17.99,-3.01,-5.6,Drive,Drive_36,1753462,0.9957196693849127,19.08036163179304,0.004280330615087258
36,8062448892,0.8323,0.1252,0.5424,-0.21,-4.13,-2.38,Drive,Drive_36,1793485,1.0012972036313694,4.771310092626552,0.0012972036313694257
36,8062488882,0.8352,0.071,0.5168,-6.51,-4.83,-3.78,Drive,Drive_36,1833475,0.9847244690775182,8.944126564399678,0.015275530922481795
36,8062528871,0.7862,0.0937,0.4685,-3.99,-4.06,-2.24,Drive,Drive_36,1873464,0.9199904238632053,6.11729515390585,0.08000957613679471
36,8062568868,0.7913,0.0534,0.486,-0.07,-1.12,-0.84,Drive,Drive_36,1913461,0.9301630233459078,1.401748907615055,0.06983697665409216
36,8062608869,0.8162,0.0864,0.4802,-4.27,1.33,-0.7,Drive,Drive_36,1953462,0.9509150540400546,4.5267869399829275,0.04908494595994539
37,6771651458,-0.0725,0.0505,0.934,-0.14,-4.97,-1.61,Drive,Drive_37,0,0.9381697607576148,5.2261458073804254,0.06183023924238518
37,6771684308,-0.0688,-0.0205,0.9252,5.18,0.98,-1.68,Drive,Drive_37,32850,0.9279809965726669,5.53310039670346,0.07201900342733314
37,6771724297,-0.0432,0.0337,0.9318,-3.99,5.04,-2.38,Drive,Drive_37,72839,0.9334094332071002,6.854640763745392,0.06659056679289976
37,6771764298,-0.0227,-0.0095,0.9567,7.84,6.93,-0.84,Drive,Drive_37,112840,0.957016420966746,10.497433019552924,0.042983579033254005
37,6771804295,-0.0044,0.0264,1.0307,5.32,6.02,-0.7,Drive,Drive_37,152837,1.0310474334384427,8.064291661392215,0.03104743343844274
37,6771844292,-0.0403,-0.0022,1.0951,14.98,-0.14,-0.49,Drive,Drive_37,192834,1.0958434833496982,14.988665717801569,0.09584348334969817
37,6771884297,-0.0725,-0.0161,1.262,13.3,-12.95,-0.98,Drive,Drive_37,232839,1.2641833174029786,18.589053230328865,0.2641833174029786
37,6771924293,-0.2533,-0.0586,1.4252,28.0,-40.53,4.06,Drive,Drive_37,272835,1.4487200868352728,49.428377476910974,0.44872008683527276
37,6771964327,-0.3411,-0.0725,1.4838,18.48,-76.09,7.07,Drive,Drive_37,312869,1.5242269844088183,78.62050241508256,0.5242269844088183
37,6772004305,-0.5022,-0.093,1.4647,33.11,-108.64,8.75,Drive,Drive_37,352847,1.5511930666425762,113.90998288122073,0.5511930666425762
37,6772044295,-0.5629,-0.0842,1.4874,17.78,-137.83,2.45,Drive,Drive_37,392837,1.5925780389042166,138.99366820110907,0.5925780389042166
37,6772084292,-0.5797,-0.0388,1.5958,39.62,-162.19,-3.29,Drive,Drive_37,432834,1.6982741739778062,166.99151056266302,0.6982741739778062
37,6772124294,-0.3704,-0.1867,1.5819,19.04,-188.37,-14.35,Drive,Drive_37,472836,1.6353778340187934,189.87285482659178,0.6353778340187934
37,6772164292,-0.2108,-0.0307,1.3088,29.47,-213.57,-9.03,Drive,Drive_37,512834,1.3260228391698237,215.7826839669949,0.32602283916982366
37,6772204294,0.0542,0.0666,1.0475,34.65,-222.95,-6.58,Drive,Drive_37,552836,1.0510135346416811,225.72244327935135,0.051013534641681124
37,6772244294,0.1354,-0.0176,0.7547,17.36,-208.25,-15.47,Drive,Drive_37,592836,0.7669517651065157,209.54415525134553,0.23304823489348425
37,6772284294,0.2035,0.0381,0.4377,-46.55,-171.01,-24.36,Drive,Drive_37,632836,0.4841953634639638,178.89866461212054,0.5158046365360363
37,6772324293,0.1903,0.2123,0.2284,-53.41,-118.51,-18.62,Drive,Drive_37,672835,0.36531074443547373,131.31623128920506,0.6346892555645263
37,6772364315,0.131,0.1157,0.1523,-18.41,-50.33,-10.99,Drive,Drive_37,712857,0.23182489081200924,54.706645848562125,0.7681751091879907
37,6772404296,0.112,0.0981,0.1413,-4.69,16.87,-8.26,Drive,Drive_37,752838,0.20526397638163402,19.36028408882473,0.794736023618366
37,6772444294,0.1113,0.1296,0.2035,17.43,80.85,-7.91,Drive,Drive_37,792836,0.2656992660885611,83.08486926029312,0.7343007339114389
37,6772484299,0.1852,-0.0285,0.3733,-14.21,142.59,-15.96,Drive,Drive_37,832841,0.41768909490193784,144.18236299908529,0.5823109050980622
37,6772524292,0.4443,-0.0007,0.6324,-66.57,201.18,-36.4,Drive,Drive_37,872834,0.772873042614374,215.0114352772894,0.22712695738562605
37,6772564296,0.4919,0.0937,1.0263,-45.36,258.79,-54.81,Drive,Drive_37,912838,1.141944390064595,268.3913743025286,0.14194439006459492
37,6772604299,0.478,-0.2006,1.5094,-25.06,312.55,-65.59,Drive,Drive_37,952841,1.5959363145188472,320.33974808006576,0.5959363145188472
37,6772644292,0.2716,-0.1025,1.9039,59.08,344.4,-54.95,Drive,Drive_37,992834,1.925904468035733,353.72490568236776,0.9259044680357329
37,6772684296,-0.183,-0.0615,1.7114,60.97,350.7,-28.63,Drive,Drive_37,1032838,1.7222546879018794,357.10993797428824,0.7222546879018794
37,6772724298,-0.276,-0.1728,2.1989,130.9,350.56,7.07,Drive,Drive_37,1072840,2.2228803499064003,374.26876506061797,1.2228803499064003
37,6772764292,0.0124,-0.0051,2.4434,26.39,327.32,-3.92,Drive,Drive_37,1112834,2.4434367865774633,328.40551289526184,1.4434367865774633
37,6772804294,0.0293,-0.0285,2.3519,-37.24,245.42,-26.32,Drive,Drive_37,1152836,2.3522551626046013,249.62078519225918,1.3522551626046013
37,6772844293,-0.1757,-0.0373,1.9039,-23.03,142.45,-20.65,Drive,Drive_37,1192835,1.9123537826458783,145.76970158438274,0.9123537826458783
37,6772884291,-0.2708,-0.2255,1.4838,59.5,68.95,12.18,Drive,Drive_37,1232833,1.5250722376333523,91.88419287342084,0.5250722376333523
37,6772924291,0.1208,-0.1266,1.1822,54.95,38.15,21.28,Drive,Drive_37,1272833,1.1950803487632118,70.198029886885,0.19508034876321179
37,6772964326,0.4224,-0.1157,1.0277,29.33,33.11,2.87,Drive,Drive_37,1312868,1.1171282558417364,44.32558967458865,0.11712825584173636
37,6773004301,0.6398,0.1083,0.8316,-4.69,26.88,-9.52,Drive,Drive_37,1352843,1.0548134858826939,28.899150506546032,0.05481348588269386
37,6773044334,0.6354,0.0842,0.8389,5.6,11.27,-6.37,Drive,Drive_37,1392876,1.0557348199240186,14.104956575615537,0.05573481992401863
37,6773084315,0.6815,0.0908,0.8316,7.7,3.29,-0.7,Drive,Drive_37,1432857,1.0790020620925616,8.402624589971873,0.07900206209256155
37,6773124293,0.6873,-0.0124,0.8198,17.85,0.77,5.74,Drive,Drive_37,1472835,1.0698631174126902,18.76600650111792,0.06986311741269025
37,6773164294,0.743,0.022,0.7847,-0.42,-1.47,7.42,Drive,Drive_37,1512836,1.0808732996979804,7.575862987145425,0.0808732996979804
37,6773204292,0.6866,-0.019,0.7013,6.16,-3.71,9.1,Drive,Drive_37,1552834,0.9816324413954542,11.598262800954288,0.018367558604545753
37,6773244293,0.6669,0.0037,0.6947,-1.75,-6.37,10.43,Drive,Drive_37,1592835,0.9630043561687559,12.346023651362408,0.036995643831244096
37,6773284294,0.6998,0.0403,0.6925,11.41,-8.19,15.68,Drive,Drive_37,1632836,0.9853427728460792,21.0505724387723,0.014657227153920815
37,6773324294,0.7078,-0.0073,0.661,0.42,-8.33,18.62,Drive,Drive_37,1672836,0.9684808361552644,20.402688548326175,0.03151916384473563
37,6773364294,0.7298,0.06,0.6229,5.39,-9.03,21.0,Drive,Drive_37,1712836,0.9613596881500702,23.48601711657385,0.038640311849929776
37,6773404291,0.7078,-0.0132,0.6573,6.09,-9.8,21.07,Drive,Drive_37,1752833,0.9660219303928871,24.02234376575275,0.033978069607112915
37,6773444291,0.6881,0.0183,0.639,1.89,-10.01,18.34,Drive,Drive_37,1792833,0.9392217523034696,20.979223055203928,0.060778247696530396
37,6773484294,0.6969,-0.0088,0.6471,4.27,-5.95,16.87,Drive,Drive_37,1832836,0.9510444048518449,18.391092952839973,0.04895559514815506
37,6773524293,0.7159,0.0198,0.6215,0.63,-2.59,11.62,Drive,Drive_37,1872835,0.9482442195974622,11.921803554831794,0.05175578040253781
37,6773564290,0.6939,0.0161,0.6098,4.76,-1.47,7.42,Drive,Drive_37,1912832,0.9239115000907825,8.937275871315599,0.07608849990921751
37,6773604291,0.6866,0.0161,0.612,1.89,0.7,3.43,Drive,Drive_37,1952833,0.9199036743050872,3.9783162267471903,0.08009632569491276
38,6779395417,-0.5388,-0.0351,1.2151,42.91,-118.16,22.05,Drive,Drive_38,0,1.3296636642399462,127.62937044426725,0.3296636642399462
38,6779429622,-0.4641,-0.1171,1.1566,35.21,-133.21,16.1,Drive,Drive_38,34205,1.2517287166155453,138.72223397855154,0.2517287166155453
38,6779469616,-0.3909,0.0,1.1046,43.61,-145.11,10.99,Drive,Drive_38,74199,1.1717269178439147,151.9194664945872,0.1717269178439147
38,6779509612,-0.407,-0.1237,1.0497,32.9,-150.92,5.39,Drive,Drive_38,114195,1.1326167842655344,154.5584306985549,0.13261678426553436
38,6779549615,-0.3777,-0.1142,0.9443,34.23,-148.75,5.67,Drive,Drive_38,154198,1.0234263139083342,152.74293535217922,0.023426313908334162
38,6779589614,-0.3587,-0.2123,0.762,0.7,-135.1,3.08,Drive,Drive_38,194197,0.86855108082369,135.1369172358168,0.13144891917630996
38,6779629613,-0.0425,0.153,0.5658,-42.42,-102.9,-2.94,Drive,Drive_38,234196,0.5876605227510182,111.33961559121714,0.4123394772489818
38,6779669616,0.3023,0.0681,0.5043,-74.48,-49.0,-20.93,Drive,Drive_38,274199,0.5918964351979153,91.57693650696119,0.40810356480208465
38,6779709611,0.5717,0.2877,0.4026,-91.98,13.86,-39.41,Drive,Drive_38,314194,0.7561077568706724,101.02261182527405,0.24389224312932756
38,6779749612,0.3806,0.1581,0.3587,-40.11,81.13,-55.72,Drive,Drive_38,354195,0.5463676967025045,106.2807950666535,0.4536323032974955
38,6779789613,0.1149,0.1296,0.2159,-37.73,155.54,-70.63,Drive,Drive_38,394196,0.2767868855274758,174.94239451888154,0.7232131144725242
38,6779829612,0.2137,0.0315,0.3997,-37.17,226.73,-81.34,Drive,Drive_38,434195,0.4543347114187953,243.72996820251709,0.5456652885812048
38,6779869611,0.4443,-0.1779,0.7298,-33.95,276.85,-87.22,Drive,Drive_38,474194,0.8727307373984258,292.24279871367236,0.12726926260157423
38,6779909614,0.4224,0.1566,1.1514,-28.7,298.69,-91.91,Drive,Drive_38,514197,1.236392850189615,313.8261528298749,0.2363928501896151
38,6779949626,0.1698,-0.0542,1.5299,86.94,295.96,-56.0,Drive,Drive_38,554209,1.5402479313409254,313.50739257631545,0.5402479313409254
38,6779989614,-0.0161,0.0549,2.1082,71.05,284.27,-31.15,Drive,Drive_38,594197,2.108976163924097,294.66567139726334,1.1089761639240971
38,6780029611,0.0293,0.0761,2.2253,20.09,272.44,-27.02,Drive,Drive_38,634194,2.2267936119003036,274.5127357701278,1.2267936119003036
38,6780069612,0.1457,0.2328,1.9691,-24.99,243.6,-45.01,Drive,Drive_38,674195,1.988159737043279,248.98064221943037,0.9881597370432791
38,6780109618,0.161,0.2935,1.5928,27.79,183.75,-39.76,Drive,Drive_38,714201,1.6275979509694647,190.04526881772142,0.6275979509694647
38,6780149612,-0.0922,0.1098,1.5467,42.21,121.45,-22.54,Drive,Drive_38,754195,1.5533311849055242,130.53673122918315,0.5533311849055242
38,6780189611,-0.0586,0.0754,1.3864,38.01,84.0,-8.75,Drive,Drive_38,794194,1.3896848851448302,92.61383589939464,0.38968488514483024
38,6780229615,0.1771,0.1222,1.2546,36.61,58.17,-1.96,Drive,Drive_38,834198,1.272917283251351,68.75960005701022,0.2729172832513509
