Recording Key,Recording ID,Shot Type,Sample Count,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_max,acceleration_x_range,acceleration_x_median,acceleration_x_q25,acceleration_x_q75,acceleration_x_rms,acceleration_x_energy,acceleration_x_total_abs_change,acceleration_x_max_step_change,acceleration_x_peak_time_step,acceleration_x_zero_crossings,acceleration_x_first_value,acceleration_x_last_value,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_max,acceleration_y_range,acceleration_y_median,acceleration_y_q25,acceleration_y_q75,acceleration_y_rms,acceleration_y_energy,acceleration_y_total_abs_change,acceleration_y_max_step_change,acceleration_y_peak_time_step,acceleration_y_zero_crossings,acceleration_y_first_value,acceleration_y_last_value,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_max,acceleration_z_range,acceleration_z_median,acceleration_z_q25,acceleration_z_q75,acceleration_z_rms,acceleration_z_energy,acceleration_z_total_abs_change,acceleration_z_max_step_change,acceleration_z_peak_time_step,acceleration_z_zero_crossings,acceleration_z_first_value,acceleration_z_last_value,gyroscope_x_mean,gyroscope_x_std,gyroscope_x_min,gyroscope_x_max,gyroscope_x_range,gyroscope_x_median,gyroscope_x_q25,gyroscope_x_q75,gyroscope_x_rms,gyroscope_x_energy,gyroscope_x_total_abs_change,gyroscope_x_max_step_change,gyroscope_x_peak_time_step,gyroscope_x_zero_crossings,gyroscope_x_first_value,gyroscope_x_last_value,gyroscope_y_mean,gyroscope_y_std,gyroscope_y_min,gyroscope_y_max,gyroscope_y_range,gyroscope_y_median,gyroscope_y_q25,gyroscope_y_q75,gyroscope_y_rms,gyroscope_y_energy,gyroscope_y_total_abs_change,gyroscope_y_max_step_change,gyroscope_y_peak_time_step,gyroscope_y_zero_crossings,gyroscope_y_first_value,gyroscope_y_last_value,gyroscope_z_mean,gyroscope_z_std,gyroscope_z_min,gyroscope_z_max,gyroscope_z_range,gyroscope_z_median,gyroscope_z_q25,gyroscope_z_q75,gyroscope_z_rms,gyroscope_z_energy,gyroscope_z_total_abs_change,gyroscope_z_max_step_change,gyroscope_z_peak_time_step,gyroscope_z_zero_crossings,gyroscope_z_first_value,gyroscope_z_last_value,acceleration_magnitude_mean,acceleration_magnitude_std,acceleration_magnitude_min,acceleration_magnitude_max,acceleration_magnitude_range,acceleration_magnitude_median,acceleration_magnitude_q25,acceleration_magnitude_q75,acceleration_magnitude_rms,acceleration_magnitude_energy,acceleration_magnitude_total_abs_change,acceleration_magnitude_max_step_change,acceleration_magnitude_peak_time_step,acceleration_magnitude_zero_crossings,acceleration_magnitude_first_value,acceleration_magnitude_last_value,gyroscope_magnitude_mean,gyroscope_magnitude_std,gyroscope_magnitude_min,gyroscope_magnitude_max,gyroscope_magnitude_range,gyroscope_magnitude_median,gyroscope_magnitude_q25,gyroscope_magnitude_q75,gyroscope_magnitude_rms,gyroscope_magnitude_energy,gyroscope_magnitude_total_abs_change,gyroscope_magnitude_max_step_change,gyroscope_magnitude_peak_time_step,gyroscope_magnitude_zero_crossings,gyroscope_magnitude_first_value,gyroscope_magnitude_last_value,dynamic_acceleration_mean,dynamic_acceleration_std,dynamic_acceleration_min,dynamic_acceleration_max,dynamic_acceleration_range,dynamic_acceleration_median,dynamic_acceleration_q25,dynamic_acceleration_q75,dynamic_acceleration_rms,dynamic_acceleration_energy,dynamic_acceleration_total_abs_change,dynamic_acceleration_max_step_change,dynamic_acceleration_peak_time_step,dynamic_acceleration_zero_crossings,dynamic_acceleration_first_value,dynamic_acceleration_last_value,acceleration_xy_correlation,acceleration_xz_correlation,acceleration_yz_correlation,gyroscope_xy_correlation,gyroscope_xz_correlation,gyroscope_yz_correlation
Drive_6,6,Drive,50,0.5327820000000001,0.39522875251206724,-0.2445,1.4084,1.6529,0.7012499999999999,0.28600000000000003,0.7821750000000001,0.6610130944240061,21.846915550000002,4.8523000000000005,0.8374000000000001,18,3,-0.2306,0.7759,0.06527999999999999,0.18230617999756926,-0.6749,0.4743,1.1492,0.06295,0.0264,0.09185,0.19191745829913442,1.84161554,4.603400000000001,0.6024,17,10,0.0417,0.0791,0.916674,0.7400309088442847,0.172,3.253,3.081,0.601,0.50895,1.26945,1.173449638203532,68.84920267000001,7.9466,1.2686000000000002,19,0,1.3095,0.5717,2.8938000000000006,40.53756679920491,-81.13,184.31,265.44,5.494999999999999,-2.0300000000000002,18.2175,40.234344955522765,80940.1257,986.1600000000001,265.44,17,12,40.74,3.64,27.048000000000002,168.69207628101566,-226.94,490.42,717.36,-5.845,-28.4725,31.3425,169.17290141154405,1430973.5286,1390.27,120.82,17,2,-110.39,-0.7,-7.148399999999999,30.623039169879924,-71.47,34.09,105.56,-2.135,-18.4975,14.98,31.14666499001137,48505.737,480.34,73.43,22,6,21.42,2.8,1.1796048850567293,0.6845876088821653,0.2801563313580473,3.545058991046553,3.264902659688506,0.9692209345617329,0.8960360431349584,1.2903564256021016,1.3604244467077178,92.53773376,8.082026158916252,1.3878107410294889,19,0,1.3303027850831557,0.9670152584111588,115.71655455965556,134.83953739062068,4.645384806450376,525.0045779800402,520.3591931735898,47.480148695830955,12.616032756267586,175.38612411347913,176.65895908784248,1560419.3913000003,1333.6335825594506,118.58113888762267,17,0,119.60148870310938,4.645384806450376,0.38766629525634727,0.5901052730439247,0.0010074375348068,2.545058991046553,2.5440515535117463,0.12183033523535254,0.05190905571649317,0.5014133537352388,0.7011026352015385,24.577245254327078,7.461152439856898,1.3878107410294889,19,0,0.3303027850831554,0.0329847415888412,-0.14591980130864482,0.0073114492910680805,0.215372354310184,0.0622530441710196,0.31113302638713664,-0.3488736519595681
Drive_7,7,Drive,50,0.539628,0.47271736908721124,-0.243,1.8849,2.1279,0.7514000000000001,0.083075,0.816525,0.7142764557228525,25.50954276,6.9256,1.0307,19,3,-0.1486,0.8008,-0.03665,0.16317369267008652,-0.8396,0.131,0.9706,-0.0055,-0.0331,0.0271,0.16563925682035646,1.37181817,4.5558,0.6873,18,15,-0.0351,0.0161,0.924354,0.8374065699234873,0.0578,3.8686,3.8108,0.5644,0.5292,1.24055,1.241634038434836,77.08275427000001,9.4387,2.0766999999999998,20,0,1.2839,0.5022,3.6988,48.30497150397669,-110.46,239.54,350.0,-1.33,-8.82,4.305,47.96231841769119,115019.19940000001,1083.25,273.0,17,14,40.53,1.4,29.251600000000003,168.15206965125347,-208.95,529.34,738.29,-1.19,-8.82,22.4525,169.01263934984271,1428263.613,1423.1000000000001,140.28000000000003,17,5,-92.12,0.42,-2.0790000000000006,31.890827051050277,-62.72,120.12,182.84,-4.2,-13.8075,6.0024999999999995,31.638688247144508,50050.3297,492.45,71.47,18,8,4.06,4.27,1.2183808343693574,0.7790826934976672,0.3918395334827766,4.207550496429009,3.8157109629462327,0.9810251878276054,0.9012138197221528,1.2583405029676726,1.4419716723985947,103.96411520000001,10.114566139443202,2.021406271189022,19,0,1.2929474776648897,0.9453807116712292,109.43843288516356,142.46335815921069,1.104581368664165,590.5905309941907,589.4859496255265,28.52898790176394,11.070447321049624,157.50396515904336,178.51236047400192,1593333.1421,1398.8196424307876,187.38610740734555,17,0,100.72367596548489,4.513236089548164,0.39135060506533387,0.7066487012049012,0.0039734893086429,3.2075504964290094,3.2035770071203666,0.11870143548602341,0.05484202713923695,0.39601746256253567,0.8015738489130526,32.12603176306426,8.758866595402148,2.0214062711890226,19,0,0.2929474776648895,0.0546192883287707,-0.3620864091495848,0.00958538923562652,-0.19322573099604093,0.4893696519452131,0.5077625489450928,0.6986217606986692
Drive_8,8,Drive,50,0.4316919999999999,0.4178556165246849,-0.3418,1.0453,1.3870999999999998,0.58195,0.01315,0.7935,0.5978873077763066,17.873461640000002,3.4202999999999992,0.3132999999999999,25,3,-0.1142,0.7869,0.118128,0.23125157432668741,-0.1669,0.822,0.9888999999999999,0.0483,-0.00535,0.12867499999999998,0.2576081699014998,3.3180984600000003,4.444100000000001,0.7518,27,10,0.1047,0.0644,0.915978,0.6496435786660566,0.0615,2.532,2.4705,0.59985,0.4765,1.272025,1.119201385006291,62.63058701,7.071300000000001,0.7642,26,0,1.1551,0.5124,18.7068,34.79709344183792,-71.05,127.82,198.87,16.45,9.59,34.7725,39.19904748842757,76828.26619999998,1110.34,124.46,22,6,25.06,14.0,21.866600000000002,167.54837086047718,-234.64,403.41,638.05,-9.555,-49.595,51.94,167.29959845140095,1399457.7821,1312.5700000000002,97.22999999999999,24,4,-34.09,-3.36,-20.6864,44.45536916953901,-136.36,41.44,177.8,-9.24,-40.215,8.1025,48.627989841242666,118234.0698,552.72,54.04,27,3,-7.84,10.64,1.1422511792280299,0.6158660616315588,0.218567518172303,2.8025661330288,2.583998614856497,0.9909677124794813,0.9208866573772171,1.4040946335086,1.294775247755378,83.82214711000002,6.759261471101783,0.7467500578636432,26,0,1.1654440098091372,0.9412293716199044,131.6195654652426,121.9178895176147,8.672658185354708,412.5326160438711,403.8599578585164,68.52552133575415,43.33859705504254,212.5282627665841,178.5788407454814,1594520.1181,1223.189933574454,99.4293762993832,23,0,43.03019056430031,17.902491446723275,0.431312476216194,0.4583801688423647,0.0026368966118708,1.8025661330288,1.7999292364169293,0.29218598152768116,0.06846466567612108,0.6606971896131388,0.626051582334827,19.597029187197034,5.769822994031074,0.7467500578636432,26,0,0.1654440098091372,0.0587706283800956,0.17330660007070026,-0.0010936799711704327,0.7086292480306244,0.023319582499621485,0.2561564462377709,-0.4926742055507962
Drive_9,9,Drive,50,0.40162800000000004,0.38684400538992775,-0.2533,0.8777,1.131,0.4619,0.050525,0.80095,0.5549417709994445,15.39801846,4.706300000000001,0.5534,48,4,0.0527,0.8176,0.19025599999999998,0.20716044374605214,-0.2855,1.0541,1.3396,0.1508,0.124775,0.2485,0.27974003288767946,3.9127242999999994,5.7368,0.7298,27,10,0.1288,0.1464,0.953292,0.6438925115772867,0.0556,2.726,2.6704,0.6533,0.5199,1.3690250000000002,1.1467655612199033,65.75356262,7.374899999999999,0.7912000000000001,25,0,1.0043,0.5146,7.365400000000002,29.36957027264784,-52.36,83.02,135.38,8.399999999999999,-0.28,15.697500000000002,29.992821507820832,44978.467099999994,967.7500000000001,133.76999999999998,22,6,7.07,1.68,21.805,157.81203898942564,-244.09,417.41,661.5,-3.3600000000000003,-20.23,57.05,157.74030836155987,1244100.2440999998,1356.9499999999998,99.33000000000001,22,4,-5.81,-4.2,-17.1122,38.573893269930636,-105.84,20.93,126.77000000000001,0.20999999999999996,-22.82,7.21,41.84511591571948,87550.68629999999,457.03000000000003,46.620000000000005,21,7,1.4,-3.85,1.1760928941176771,0.569722105554144,0.3304220482958121,2.926965431978997,2.596543383683185,1.020761952815961,0.9613082270851319,1.4162941546618228,1.304333587545763,85.06430538000001,7.091565571226521,0.8366596570329206,25,0,1.0138960597615516,0.9770956350327228,112.56958182309421,123.1420168937761,5.9401094266015,433.5543058256947,427.6141963990932,58.31387344485072,14.240347138313819,181.87713054600692,165.92946679236934,1376629.3975,1295.5378335485684,98.43316640696773,22,0,9.2574834593425,5.9401094266015,0.3670468027987711,0.46770931570778296,0.0027695348383893,1.9269654319789973,1.924195897140608,0.15907755200538548,0.0297933052160955,0.5762367434809338,0.5908471201289262,17.45501596823229,6.0850676061001945,0.8366596570329203,25,0,0.0138960597615516,0.0229043649672771,0.042396366242868085,-0.35874364867689557,0.45810892385440244,0.052250927764896954,0.21840365140577545,-0.7622966922096165
Pull_1,1,Pull,50,0.62459,2.0985390436332274,-0.9348,7.7248,8.6596,-0.23315,-0.4668,0.496675,2.169308982925208,235.29507317,18.429,3.4813999999999994,29,2,-0.1654,-0.4216,0.434588,0.4834175140748272,-0.3887,1.6704,2.0591,0.4842,-0.03095,0.6453,0.646440540807892,20.89426864,7.676200000000001,1.0116,26,5,-0.0315,0.5871,0.93066,1.0874558871653655,-0.773,3.9374,4.7104,0.9432,0.5264500000000001,1.5202,1.4230379952763033,101.2518568,11.552200000000001,1.7803000000000002,31,2,0.9831,0.5453,-14.698599999999997,99.57441186369117,-192.64,348.95,541.5899999999999,-10.15,-77.17500000000001,4.48,99.66348915224673,496640.5535,1495.62,211.11999999999998,30,5,5.46,-3.78,77.2422,260.1347728428477,-224.77,897.96,1122.73,-2.625,-17.465,130.97,268.85508271557745,3614152.7751,2291.5200000000004,303.8,29,3,-6.79,3.29,-27.561799999999995,130.74390831698432,-368.9,282.24,651.14,8.015,-86.97500000000001,35.315,132.33194244021357,875587.1494999999,1492.8899999999999,214.13,26,2,9.24,9.17,1.9857413128011154,1.8086118847977117,0.6018358414052789,8.188675308619827,7.586839467214547,1.2469161616691165,0.9445385134188888,1.921979544395633,2.6737284776506387,357.4411986100001,17.51142299380704,2.6266077955452145,30,0,0.997414166733158,0.9054198252744412,209.0131913243376,239.13341723648708,8.076738203012402,936.7868180648146,928.7100798618022,144.88988715939962,22.44452753575243,267.41733606433934,315.796785230629,4986380.4781,2070.6543150875177,348.2127562506138,29,0,12.7001299205953,10.449947368288512,1.0810290274325522,1.7521757869033012,0.0004138743540096,7.1886753086198265,7.188261434265817,0.38445187404640035,0.10990031699009573,0.9219795443956329,2.0438545316626056,208.8670673298884,16.958293123431304,2.6266077955452145,30,0,0.0025858332668419,0.0945801747255586,0.5203340071317577,0.07497388475218775,-0.594383745397206,0.7697231359661132,0.4859560291922103,-0.028544525152880845
Pull_10,10,Pull,50,0.70988,2.138044197343899,-0.9296,8.8982,9.8278,-0.08125,-0.41015,0.7723,2.2324287098135964,249.18689722,20.548699999999993,3.9792,31,2,-0.0278,-0.4085,0.406288,0.4558283751678512,-0.8206,2.3592,3.1798,0.4553,0.1588,0.6908000000000001,0.6072016604061619,18.43469282,11.0749,3.1798,31,4,0.142,0.7437,0.8540899999999999,0.9799146108676188,-0.9318,3.3204,4.2522,0.9351499999999999,0.492825,1.2982,1.2924773575579573,83.52488599,10.730299999999998,2.1257,33,2,0.9626,0.4817,-11.638199999999998,133.5131580107369,-280.49,492.24,772.73,-1.995,-86.2575,8.8025,132.68268837342723,880234.7897000001,1979.8799999999999,469.49,32,4,9.1,9.1,71.53300000000002,257.36752291227424,-213.5,933.45,1146.95,6.615,-27.895,47.0225,264.63229414037886,3501512.5551000005,2322.53,340.27,31,2,3.78,6.79,-21.3962,139.4313491364119,-329.77,419.09,748.8599999999999,6.93,-19.8975,12.0925,139.67847534248074,975503.8237,1536.29,251.09,32,2,7.35,6.58,1.946748257458027,1.816337631194711,0.6602870360684057,9.386629386526346,8.72634235045794,1.189830392861626,1.0008473611979958,1.907419559465414,2.650081040383482,351.14647603,19.852780602078536,3.149011790506865,31,0,0.973414403016516,0.9757032489440628,201.20951973254756,260.8067400433477,6.5736671652890974,1025.778743686961,1019.2050765216719,93.35040596730323,13.324718843551507,275.174858153606,327.3301443038817,5357251.168500001,2325.153808965116,467.32243390412765,31,0,12.293124094387071,13.122899831973116,0.9912942532199562,1.7919231230141799,0.0001552429498132,8.386629386526346,8.386474143576534,0.2611171267463549,0.021998765463931924,0.907419559465414,2.0321006386702276,206.4716502841973,19.492145680666546,3.1490117905068655,31,0,0.026585596983484,0.024296751055937,0.20423609612889485,-0.08876120450352788,-0.4513719488189279,0.8769411080947507,0.29756532133349595,0.06516958594260362
Pull_11,11,Pull,50,0.9320519999999999,2.4183089453583055,-1.0131,10.7509,11.764,0.00915,-0.23552499999999998,0.9576,2.5690415961599378,329.99873614,24.333799999999997,5.0596,31,3,0.0395,-0.2335,0.252224,0.4479243711491793,-0.9963,1.027,2.0233,0.23205,-0.062625,0.6160000000000001,0.5101376908247419,13.01202318,6.116199999999999,0.8908,27,3,-0.0673,0.5995,0.9730460000000001,0.9270122582924617,-0.6969,3.0012,3.6980999999999997,0.9816,0.680025,1.560075,1.3375287700083314,89.44916052999999,9.9383,1.6902,33,2,1.005,0.6793,-3.4425999999999988,143.68637840101616,-219.94,528.57,748.51,0.665,-61.057500000000005,9.8,142.28391098785556,1012235.5663000002,1978.69,201.60000000000002,31,10,4.97,6.02,71.65899999999999,290.29513921180285,-231.98,1069.32,1301.3,0.315,-26.775,30.8875,296.1770665902409,4386042.7387,2636.41,381.57000000000005,30,5,0.63,-5.74,-28.195999999999994,147.3754436804178,-374.78,388.22,763.0,4.34,-5.355,15.732500000000002,148.5938941814232,1104007.2693999999,1662.85,282.94,32,5,11.55,-0.84,2.1148423575826425,2.0644315814934733,0.8831440199650339,10.987015782731904,10.10387176276687,1.273344820269543,1.006397091889362,2.1099283677448732,2.940951954214825,432.45991984999995,23.075397551913436,4.771696807007488,31,0,1.0080250691327075,0.9356126281747164,213.4225105861247,293.6340625974187,4.628477071348631,1158.012151663358,1153.3836745920094,63.944832162714576,12.497287863149102,302.0310269275461,360.61851240334295,6502285.5744,2558.926358346736,418.64036013380536,31,0,12.589690226530596,8.360239231026824,1.1313210726613463,2.0552636040244687,0.0058369349045398,9.987015782731904,9.981178847827364,0.273344820269543,0.04651751244095648,1.1099283677448735,2.327984897252281,270.9756840917357,22.73752748783457,4.771696807007488,31,0,0.0080250691327075,0.0643873718252836,0.03432006209718327,-0.13901870422882365,-0.7871602887288631,0.9155046304877501,0.3363937398740881,0.037634446481122574
Pull_12,12,Pull,50,0.5615619999999999,1.8442875940999606,-0.5578,7.3647,7.9225,-0.3422,-0.41815,0.736,1.9101624734561193,182.43603374999998,16.5119,2.7962000000000002,24,2,-0.2511,-0.347,0.51623,0.3325366079279767,-0.5439,1.6624,2.2063,0.59145,0.32755,0.69835,0.6122600726815363,18.74311983,8.8528,2.2063,24,4,0.0081,0.5065,0.801442,0.9137370869776312,-0.8169,3.1527,3.9696,0.62185,0.45382500000000003,1.2598,1.2085224177482188,73.02632171,9.818200000000001,2.2846,25,2,1.079,0.6376,-13.136199999999999,133.5933782865004,-272.02,382.69,654.71,-11.655000000000001,-83.79,27.23,132.90149230915355,883140.3329,1673.42,255.70999999999998,25,6,6.93,55.37,70.25479999999999,241.82411656408465,-172.76,883.05,1055.81,-0.8400000000000001,-16.1175,27.9475,249.48960340663496,3112253.1104,2144.7299999999996,251.15999999999997,23,4,-16.38,-12.11,-23.185399999999994,120.4008665168154,-344.82,287.42,632.24,4.41,-26.11,17.0625,121.42489060320376,737200.2029000001,1382.9900000000002,199.92000000000002,21,5,12.39,-26.6,1.7972793862372898,1.5165402063768911,0.8289641307077165,7.960935242796539,7.131971112088823,1.1745077272259428,0.9745954537342633,1.681018611395893,2.3418175645852517,274.20547529,16.07653009976444,2.3310429825461285,24,0,1.107861823514106,0.8851468861155192,191.70834009907864,243.06668535831383,1.9512303810672893,933.1348706912628,931.1836403101955,71.83555796296764,24.558047160045888,248.03775997570986,307.65544513952614,4732593.646199999,2165.6906177283163,328.7835154063411,23,0,21.6758252438056,62.61029468066733,0.8436611139426298,1.4907150243500469,0.0004322115965678,6.960935242796539,6.960503031199972,0.17581333103679625,0.0730123312100096,0.6810186113958929,1.699867857607002,144.47753666627096,15.759912636096832,2.3310429825461285,24,0,0.107861823514106,0.1148531138844808,0.04085566969763388,0.017775000829376126,-0.43151195065449005,0.8695029613038315,0.19662244059813716,-0.04840757560795371
Pull_13,13,Pull,50,0.527374,1.8935824623065938,-0.8425,6.7146,7.5571,-0.2207,-0.49265000000000003,0.391275,1.9473224660029986,189.60323933,16.7098,3.2756999999999996,27,5,0.0615,-0.4817,0.345156,0.4133287702425324,-1.199,1.1749,2.3739,0.51645,0.1422,0.5870500000000001,0.5353097451009089,14.32782616,8.841999999999999,1.1880000000000002,29,2,0.0725,0.5885,0.8635419999999999,0.9721791858626113,-0.8286,3.8035,4.6321,0.68295,0.43715,1.326025,1.2930330652384725,83.59672539,11.0248,2.0555,28,2,0.9875,0.6163,-12.3648,127.40488590317092,-208.74,373.24,581.98,-10.85,-73.2375,9.1525,126.72905401682758,803012.6566,1561.3500000000001,210.35,27,8,6.09,2.38,70.4732,236.03154092620755,-150.64,861.63,1012.27,4.585,-8.452499999999999,35.9975,244.05561346545585,2978157.1232,2060.59,332.50000000000006,27,4,2.38,6.23,1.5567999999999982,124.81397162176997,-224.84,400.68,625.52,2.73,-19.1275,24.1675,123.56933514428246,763469.0294,1416.3799999999999,206.15,28,7,8.68,-6.3,1.797309191088739,1.6036423748950774,0.3231685782993142,7.507156621517897,7.183988043218583,1.0936091503893763,0.9703342995946325,1.814473708863199,2.3980316548369416,287.52779088,16.500614905039296,2.4708525391575,28,0,0.9920659000288236,0.9788732451139932,185.54174279664392,240.0404682377962,7.386907336632834,961.9334543511832,954.5465470145504,107.34603423282593,17.151475598890233,245.42285065692354,301.48428845298054,4544638.809199999,2199.301576650736,318.5988383951543,27,0,10.867147739862562,9.174273813223584,0.9062277575651921,1.5434815822469654,0.0055748092490818,6.507156621517897,6.501581812268815,0.24970791150175647,0.05402839560417337,0.814473708863199,1.7764958303982934,157.7968717711261,16.09759690670295,2.4708525391575,28,0,0.0079340999711763,0.0211267548860066,0.070812901825751,0.06713085550817265,-0.6790968257910573,0.8762801104641551,0.43014206143673284,0.20202471516819928
Pull_14,14,Pull,50,0.6067659999999999,1.94284807777402,-0.6251,7.7848,8.4099,-0.1464,-0.446875,0.569475,2.01676237048394,203.36652295,17.984599999999997,4.1849,30,2,-0.019,-0.4224,0.314064,0.4904293902702165,-0.8938,1.3893,2.2831,0.3517,0.0267,0.66505,0.5782272591291421,16.71733816,7.752700000000001,0.6713,25,6,0.0366,0.6595,0.869098,1.0264673784273468,-1.3213,3.8672,5.1884999999999994,0.9029,0.565125,1.3148250000000001,1.3371215004628414,89.39469535,12.3579,2.3468,31,2,0.967,0.5497,-16.084600000000002,137.96763554544233,-263.48,513.1,776.58,-0.56,-60.0775,13.7725,137.52483937820105,945654.0723,2097.4100000000003,497.28000000000003,31,7,-7.77,10.36,69.6164,240.90752053018187,-129.57,905.73,1035.3,2.87,-20.58,18.619999999999997,248.43942506776173,3086107.3963999995,2162.0199999999995,363.16,30,4,-2.1,-5.88,-7.798000000000002,110.63674796377559,-251.58,344.68,596.26,12.81,-3.57,28.752499999999998,109.80204462577188,602824.4502,1306.8999999999999,250.32,31,5,13.3,-0.84,1.8684233258500993,1.6594089815289155,0.8817395817360135,8.210728398869373,7.328988817133359,1.0857498722625136,0.9702306620637506,1.7474408067790501,2.4878848705677683,309.47855646000005,16.62096437027387,3.3537235047739418,30,0,0.9678788973833452,0.9568344161870432,178.77623604171572,248.93810353702165,2.26717886369823,1011.8129557383618,1009.5457768746636,55.61880978340042,19.204077229185287,272.6469930353476,304.4531464412874,4634585.9189,2283.3287505885264,509.7544906319466,30,0,15.545832238899274,11.941926142796229,0.8996320034032198,1.6423560527587113,0.0036694924127165,7.210728398869373,7.207058906456656,0.10767093916031109,0.041583792927520305,0.7474408067790501,1.8581508220539587,172.63622387499012,16.212794853932618,3.3537235047739418,30,0,0.0321211026166549,0.0431655838129567,0.0910888256109406,-0.015974215493998835,-0.8881474502977641,0.7116880668767713,0.6146255947561654,0.055463759467746857
Pull_15,15,Pull,50,0.81294,2.165232959611449,-0.9121,8.4758,9.3879,-0.03075,-0.26497499999999996,0.683475,2.292452952101744,262.76702688,19.7936,4.7653,27,3,0.1017,-0.2577,0.499546,0.39743049614918546,-0.6442,1.677,2.3212,0.5929500000000001,0.358525,0.699825,0.63587591981455,20.216909270000002,10.3568,1.3132000000000001,22,9,-0.0037,0.7335,0.9241760000000001,0.9115121310912602,-0.9692,3.7164,4.6856,0.87695,0.629375,1.3446500000000001,1.2916418066941004,83.41692784000001,11.569100000000002,2.1419,27,2,0.9721,0.6332,-19.375999999999998,105.54466068920777,-250.46,316.33,566.79,6.055,-79.80000000000001,12.1625,106.26528722023953,564615.5634000001,2238.2499999999995,448.07,27,7,6.58,-0.77,90.99300000000001,272.90184215208217,-175.28,989.66,1164.94,5.8100000000000005,-9.2925,55.685,285.071277385148,4063281.6594999996,2381.12,328.5100000000001,26,3,3.85,-10.15,7.128800000000001,109.21600098886609,-256.48,340.97,597.45,12.74,-3.815,43.644999999999996,108.3530893145184,587019.5982,1611.7500000000002,168.42000000000002,27,3,15.33,-4.34,1.9612115976249498,1.8848662457665248,0.629371956795026,9.277165959494312,8.647794002699285,1.1109031550238462,0.9755266218170094,2.0138714944896816,2.707031082163631,366.40086398999995,20.2221511083837,4.508015299261402,27,0,0.9774123950513416,1.0026832899774485,193.99811360937068,260.8132265058925,4.662231225497079,1044.619747324355,1039.957516098858,101.80139962668281,17.843719813265714,260.08390551399555,322.9525296727059,5214916.8211,2517.243142652311,403.4959782778284,26,0,17.120975439501102,11.06575799482349,1.0020880938945407,1.8630164087879557,0.0026832899774484,8.277165959494312,8.274482669516864,0.15927947825426456,0.03360861022198337,1.0138714944896816,2.098950710366992,220.27970422750508,19.69580605405733,4.508015299261402,27,0,0.0225876049486584,0.0026832899774484,-0.04361109721071328,0.043706476465304726,-0.6290095999637251,0.6375604040779618,0.47813754671248604,0.22726880015508152
Pull_16,16,Pull,50,0.618762,2.076186265766919,-1.027,7.5945,8.6215,-0.1479,-0.37732499999999997,0.469725,2.14644003750396,230.36024173000007,18.311899999999998,3.3145,33,2,-0.0959,-0.336,0.404914,0.5131625895068617,-0.9348,1.9025,2.8373,0.32094999999999996,0.06335,0.65145,0.6496341076329044,21.10122369,9.7985,1.9201000000000001,33,2,0.0769,0.702,0.8708300000000001,0.9408715517203902,-1.0577,3.3753,4.433,0.97285,0.5932999999999999,1.163,1.2750997530389534,81.29396901000001,10.7698,2.1573,33,2,0.9758,0.59,-13.696199999999997,128.7760735618228,-224.7,467.04,691.74,2.17,-56.769999999999996,16.2925,128.2154338369605,821959.8736999999,1811.81,372.05,34,10,1.12,13.09,72.48219999999999,259.4113591229189,-189.56,912.03,1101.59,1.8900000000000001,-26.53,64.9425,266.83709917101106,3560101.8747000005,2294.67,335.02,32,4,1.19,1.54,-33.019,139.97588095811363,-379.82,282.73,662.55,14.21,-8.645,24.2025,142.44871591558837,1014581.8332999999,1444.03,221.34,30,4,11.06,3.43,1.8905800976812934,1.7730452251018642,0.529705134957176,8.525760176664601,7.996055041707425,1.114704568241719,1.0027912190944324,1.8085722453871285,2.5797497337144937,332.75543443000004,18.04756965326763,3.1551416461785644,33,0,0.9835121046535218,0.9766268478799872,207.07853126390347,257.64109176706074,2.690223039080589,949.54939107979,946.8591680407094,85.4145875116796,16.667449029983132,283.1956357832449,328.53138607140716,5396643.5817,2078.4745053212127,461.44104746387075,32,0,11.180076028364027,13.619273108356408,0.957493047214917,1.737096908982465,0.0022245307315122,7.525760176664601,7.523535645933089,0.1728265841879926,0.031444078463815604,0.8085722453871286,1.9682348673970322,193.69742466187066,17.72280620675585,3.1551416461785644,33,0,0.0164878953464782,0.0233731521200126,0.6220164177266597,-0.05510803531715381,-0.5144403359493623,0.7644788260421235,0.28309994931949006,-0.2756219565290233
